DATASET_ID,COMMENT,FIELD,FORMAT,LINK,MIME_TYPE,TITLE
164,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/75a58fd079654a0aaa31914f801dbe73/info/metadata/metadata.xml?format=default&amp;output=html,,First Nation Settlement Lands - Surveyed
165,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=79179f369f4a4c89a55f42e7fd6f1300,,Development Areas
165,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Land_Planning/Development_Areas/,,Development Areas
165,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/79179f369f4a4c89a55f42e7fd6f1300/info/metadata/metadata.xml?format=default&amp;output=html,,Development Areas
166,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=f075c8cdab584c99bf10e5992a2d3163,,Development Hold Areas
166,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Land_Tenure/Development_Hold_Areas/,,Development Hold Areas
166,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/f075c8cdab584c99bf10e5992a2d3163/info/metadata/metadata.xml?format=default&amp;output=html,,Development Hold Areas
167,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=2a06d8bf051e445aad7615e0aaeb6a0f,,Easements Polygon - Surveyed
167,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Land_Tenure/Easements_Polygon_Surveyed/,,Easements Polygon - Surveyed
167,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/2a06d8bf051e445aad7615e0aaeb6a0f/info/metadata/metadata.xml?format=default&amp;output=html,,Easements Polygon - Surveyed
168,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=c6ac4772657148369c613f967bd24c39,,First Nation Heritage Routes
168,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Culture_and_Heritage/First_Nation_Heritage_Routes/,,First Nation Heritage Routes
168,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/c6ac4772657148369c613f967bd24c39/info/metadata/metadata.xml?format=default&amp;output=html,,First Nation Heritage Routes
169,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=f5c15b0117924445a32413bc1be705d4,,Land Dispositions
169,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Land_Tenure/Land_Dispositions/,,Land Dispositions
169,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/f5c15b0117924445a32413bc1be705d4/info/metadata/metadata.xml?format=default&amp;output=html,,Land Dispositions
170,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=357eb1ad60344806b5e47fec229eacbf,,Local Advisory Areas
170,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Land_Planning/Local_Advisory_Areas/,,Local Advisory Areas
170,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/357eb1ad60344806b5e47fec229eacbf/info/metadata/metadata.xml?format=default&amp;output=html,,Local Advisory Areas
171,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=0c4e25756c044a838950d3bb9f6eb8c0,,First Nation Settlement Lands - 1M
171,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/First_Nations/First_Nation_Settlement_Lands_1M/,,First Nation Settlement Lands - 1M
171,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/0c4e25756c044a838950d3bb9f6eb8c0/info/metadata/metadata.xml?format=default&amp;output=html,,First Nation Settlement Lands - 1M
172,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=63ccb072429745dea0ed6c557d0bb78c,,Historical Land Use Permits Polygon - 50k
172,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Land_Tenure/Historical_Land_Use_Permits_Polygon_50k/,,Historical Land Use Permits Polygon - 50k
172,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/63ccb072429745dea0ed6c557d0bb78c/info/metadata/metadata.xml?format=default&amp;output=html,,Historical Land Use Permits Polygon - 50k
173,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=527935ad5d1144c780a7d882e69dfee4,,Shaded Relief - 300m
173,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Elevation/Shaded_Relief_300m/,,Shaded Relief - 300m
173,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/527935ad5d1144c780a7d882e69dfee4/info/metadata/metadata.xml?format=default&amp;output=html,,Shaded Relief - 300m
174,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=e294d4c5622647f5ac5125631e11a625,,Shaded Relief - 500m
174,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Elevation/Shaded_Relief_500m/,,Shaded Relief - 500m
174,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/e294d4c5622647f5ac5125631e11a625/info/metadata/metadata.xml?format=default&amp;output=html,,Shaded Relief - 500m
175,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=4d2a6fa758284818be7b3eb2017260a6,,Terranes
175,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Geological/Terranes/,,Terranes
175,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/4d2a6fa758284818be7b3eb2017260a6/info/metadata/metadata.xml?format=default&amp;output=html,,Terranes
176,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=179b5ce38a73423a9a2b6f048be37bcd,,OIC - Territorial Lands Act
176,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Land_Tenure/OIC_Territorial_Lands_Act/,,OIC - Territorial Lands Act
176,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/179b5ce38a73423a9a2b6f048be37bcd/info/metadata/metadata.xml?format=default&amp;output=html,,OIC - Territorial Lands Act
177,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=86e1a78c9bd441dfa50c4b91e6a8ed10,,Yukon canadian heritage rivers
177,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Culture_and_Heritage/Yukon_Canadian_Heritage_Rivers/,,Yukon canadian heritage rivers
177,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/86e1a78c9bd441dfa50c4b91e6a8ed10/info/metadata/metadata.xml?format=default&amp;output=html,,Yukon canadian heritage rivers
178,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=15f652b7566e47d39ad7c2ba9812fd32,,Wilderness tourism trails
178,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Culture_and_Heritage/Wilderness_Tourism_Trails/,,Wilderness tourism trails
178,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/15f652b7566e47d39ad7c2ba9812fd32/info/metadata/metadata.xml?format=default&amp;output=html,,Wilderness tourism trails
179,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=b8e17739ac2a402e81bf710eda88d687,,Wilderness tourism activities
179,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Culture_and_Heritage/Wilderness_Tourism_Activities/,,Wilderness tourism activities
179,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/b8e17739ac2a402e81bf710eda88d687/info/metadata/metadata.xml?format=default&amp;output=html,,Wilderness tourism activities
180,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=bb5461ebad7e438399c81d9ad8bc8602,,Placer Baseline - Surveyed
180,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Mining/Placer_Baseline_Surveyed/,,Placer Baseline - Surveyed
180,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/bb5461ebad7e438399c81d9ad8bc8602/info/metadata/metadata.xml?format=default&amp;output=html,,Placer Baseline - Surveyed
181,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=2688f817ce6d4853a0ce70ed55251f5c,,Placer Baseline Unsurveyed - 50k
181,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Mining/Placer_Baseline_Unsurveyed_50k/,,Placer Baseline Unsurveyed - 50k
181,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/2688f817ce6d4853a0ce70ed55251f5c/info/metadata/metadata.xml?format=default&amp;output=html,,Placer Baseline Unsurveyed - 50k
182,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=7d50401a286a4e9e97e78faff688fefc,,Land Use Designations Line
182,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Land_Planning/Land_Use_Designations_Line/,,Land Use Designations Line
182,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/7d50401a286a4e9e97e78faff688fefc/info/metadata/metadata.xml?format=default&amp;output=html,,Land Use Designations Line
183,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=92515e04f90c45a1846fea66dd74c1d9,,Municipal Boundaries
183,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Land_Planning/Municipal_Boundaries/,,Municipal Boundaries
183,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/92515e04f90c45a1846fea66dd74c1d9/info/metadata/metadata.xml?format=default&amp;output=html,,Municipal Boundaries
184,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=918d361ba57040bfa4b59bf6e470588e,,Land Use Permits Polygon - 50k
184,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Land_Tenure/Land_Use_Permits_Polygon_50k/,,Land Use Permits Polygon - 50k
184,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/918d361ba57040bfa4b59bf6e470588e/info/metadata/metadata.xml?format=default&amp;output=html,,Land Use Permits Polygon - 50k
185,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=93009ae9fcc14b9c938bd8a84364b539,,OIC - Wildlife Act
185,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Land_Tenure/OIC_Wildlife_Act/,,OIC - Wildlife Act
185,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/93009ae9fcc14b9c938bd8a84364b539/info/metadata/metadata.xml?format=default&amp;output=html,,OIC - Wildlife Act
186,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=b6b5daceb3cf4cf4a03333d76e5ab584,,OIC - Quartz Mining Act
186,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Land_Tenure/OIC_Quartz_Mining_Act/,,OIC - Quartz Mining Act
186,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/b6b5daceb3cf4cf4a03333d76e5ab584/info/metadata/metadata.xml?format=default&amp;output=html,,OIC - Quartz Mining Act
187,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=fc34bb574a5d4e59967d947f7034f298,,OIC - Lands Act
187,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Land_Tenure/OIC_Lands_Act/,,OIC - Lands Act
187,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/fc34bb574a5d4e59967d947f7034f298/info/metadata/metadata.xml?format=default&amp;output=html,,OIC - Lands Act
188,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=58fd58120cea43318d3a19fc91821eb9,,OIC - Forest Protection Act
188,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Land_Tenure/OIC_Forest_Protection_Act/,,OIC - Forest Protection Act
188,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/58fd58120cea43318d3a19fc91821eb9/info/metadata/metadata.xml?format=default&amp;output=html,,OIC - Forest Protection Act
189,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=da56e2c4808646c59da527a3cffbe4dd,,OIC - Historic Resources Act
189,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Land_Tenure/OIC_Historic_Resources_Act/,,OIC - Historic Resources Act
189,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/da56e2c4808646c59da527a3cffbe4dd/info/metadata/metadata.xml?format=default&amp;output=html,,OIC - Historic Resources Act
190,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=6c263f7c597b460598637d2a0df55d28,,OIC - Park and Land Certainty Act
190,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Land_Tenure/OIC_Park_and_Land_Certainty_Act/,,OIC - Park and Land Certainty Act
190,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/6c263f7c597b460598637d2a0df55d28/info/metadata/metadata.xml?format=default&amp;output=html,,OIC - Park and Land Certainty Act
191,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=114c2d3b9c3443d499f2442084c6757f,,OIC - Placer Mining Act
191,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Land_Tenure/OIC_Placer_Mining_Act/,,OIC - Placer Mining Act
191,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/114c2d3b9c3443d499f2442084c6757f/info/metadata/metadata.xml?format=default&amp;output=html,,OIC - Placer Mining Act
192,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=bb27fb59b7284fafa494302b8fe59ff1,,Mineral claims polygon - surveyed
192,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Mining/Mineral_Claims_Polygon_Surveyed/,,Mineral claims polygon - surveyed
192,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/bb27fb59b7284fafa494302b8fe59ff1/info/metadata/metadata.xml?format=default&amp;output=html,,Mineral claims polygon - surveyed
193,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=53b235486fa24229a9366356970efea7,,Mineral claims line - surveyed
193,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Mining/Mineral_Claims_Line_Surveyed/,,Mineral claims line - surveyed
193,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/53b235486fa24229a9366356970efea7/info/metadata/metadata.xml?format=default&amp;output=html,,Mineral claims line - surveyed
194,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=8d6170db21e6418585ca85c9b3a4863a,,Aquatic health monitoring sites
194,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Environmental_Monitoring/Aquatic_Health_Monitoring_Sites/,,Aquatic health monitoring sites
194,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/8d6170db21e6418585ca85c9b3a4863a/info/metadata/metadata.xml?format=default&amp;output=html,,Aquatic health monitoring sites
195,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=79c92d6cbd3643ba9dfccc36edec9375,,Areas withdrawn from oil and gas disposition
195,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Oil_and_Gas/Areas_Withdrawn_from_Oil_and_Gas_Disposition/,,Areas withdrawn from oil and gas disposition
195,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/79c92d6cbd3643ba9dfccc36edec9375/info/metadata/metadata.xml?format=default&amp;output=html,,Areas withdrawn from oil and gas disposition
196,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=682d535bf46d4d50937426d80141c65b,,CMI Water Quality Sampling Sites
196,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Environmental_Monitoring/CMI_Water_Quality_Sampling_Sites/,,CMI Water Quality Sampling Sites
196,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/682d535bf46d4d50937426d80141c65b/info/metadata/metadata.xml?format=default&amp;output=html,,CMI Water Quality Sampling Sites
197,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=4c69d7908442468e87633c96cc63860f,,Drainage Culverts - 25k
197,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Transportation/Drainage_Culverts_25k/,,Drainage Culverts - 25k
197,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/4c69d7908442468e87633c96cc63860f/info/metadata/metadata.xml?format=default&amp;output=html,,Drainage Culverts - 25k
198,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=0d84f305d1634f9598e377b1065fede1,,Gravel Pits - 25k
198,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Transportation/Gravel_Pits_25k/,,Gravel Pits - 25k
198,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/0d84f305d1634f9598e377b1065fede1/info/metadata/metadata.xml?format=default&amp;output=html,,Gravel Pits - 25k
199,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=bc5a6c35e2dd444e961e9d656fada280,,Oil and Gas Bid Locations - 50k
199,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Oil_and_Gas/Oil_and_Gas_Bid_Locations_50k/,,Oil and Gas Bid Locations - 50k
199,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/bc5a6c35e2dd444e961e9d656fada280/info/metadata/metadata.xml?format=default&amp;output=html,,Oil and Gas Bid Locations - 50k
200,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=a2524c665a0c403198c2a0f761f49d0b,,Maintenance Camps - 25k
200,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Transportation/Maintenance_Camps_25k/,,Maintenance Camps - 25k
200,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/a2524c665a0c403198c2a0f761f49d0b/info/metadata/metadata.xml?format=default&amp;output=html,,Maintenance Camps - 25k
201,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=eaa71370aeb14d1e9a6ce5a761d11976,,Weather Stations
201,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Environmental_Monitoring/Weather_Stations/,,Weather Stations
201,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/eaa71370aeb14d1e9a6ce5a761d11976/info/metadata/metadata.xml?format=default&amp;output=html,,Weather Stations
202,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=af2104d0ff884b9c9929e9efc0286178,,Oil and Gas Dispositions - 50k
202,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Oil_and_Gas/Oil_and_Gas_Dispositions_50k/,,Oil and Gas Dispositions - 50k
202,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/af2104d0ff884b9c9929e9efc0286178/info/metadata/metadata.xml?format=default&amp;output=html,,Oil and Gas Dispositions - 50k
203,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=1a6f1badda264d169cc54bdcb022813b,,Oil and Gas Grid Areas
203,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Oil_and_Gas/Oil_and_Gas_Grid_Areas/,,Oil and Gas Grid Areas
203,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/1a6f1badda264d169cc54bdcb022813b/info/metadata/metadata.xml?format=default&amp;output=html,,Oil and Gas Grid Areas
204,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=cc761a15b5ef4244b02ee651eebf5fd5,,Oil and Gas Grid Sections
204,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Oil_and_Gas/Oil_and_Gas_Grid_Sections/,,Oil and Gas Grid Sections
204,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/cc761a15b5ef4244b02ee651eebf5fd5/info/metadata/metadata.xml?format=default&amp;output=html,,Oil and Gas Grid Sections
205,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=416685fd312f41bfba892ad7f57e94a3,,Oil and Gas Grid Units
205,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Oil_and_Gas/Oil_and_Gas_Grid_Units/,,Oil and Gas Grid Units
205,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/416685fd312f41bfba892ad7f57e94a3/info/metadata/metadata.xml?format=default&amp;output=html,,Oil and Gas Grid Units
206,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=4e4a178be1ef4f689e39d36638e9d8d1,,Oil and Gas Request for Postings - 50k
206,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Oil_and_Gas/Oil_and_Gas_Request_for_Postings_50k/,,Oil and Gas Request for Postings - 50k
206,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/4e4a178be1ef4f689e39d36638e9d8d1/info/metadata/metadata.xml?format=default&amp;output=html,,Oil and Gas Request for Postings - 50k
